rate,date,pctl12_5,pctl87_5,volume,alternativeCalculation,alternativeCalculationReason,publicationTime,republication,numberOfTransactions,numberOfAgents
-0.104,2021-09-01,-0.2,0.0,32942.0,False,,2021-09-02T09:00:00Z,False,39.0,6.0
-0.096,2021-09-02,-0.15,0.0,30762.0,False,,2021-09-03T09:00:00Z,False,40.0,6.0
-0.101,2021-09-03,-0.2,0.0,29849.0,False,,2021-09-06T09:00:00Z,False,41.0,6.0
-0.109,2021-09-06,-0.2,0.0,31594.0,False,,2021-09-07T09:00:00Z,False,40.0,5.0
-0.104,2021-09-07,-0.2,0.0,27221.0,False,,2021-09-08T09:00:00Z,False,35.0,5.0
-0.1,2021-09-08,-0.15,0.0,28636.0,False,,2021-09-09T09:00:00Z,False,39.0,4.0
-0.11,2021-09-09,-0.16,0.0,32349.0,False,,2021-09-10T09:00:00Z,False,40.0,6.0
-0.108,2021-09-10,-0.16,-0.1,40292.0,False,,2021-09-13T09:00:00Z,False,42.0,6.0
-0.102,2021-09-13,-0.15,-0.1,51470.0,False,,2021-09-14T09:00:00Z,False,39.0,6.0
-0.1,2021-09-14,-0.1,-0.1,51667.0,False,,2021-09-15T09:00:00Z,False,37.0,5.0
-0.115,2021-09-15,-0.16,-0.1,40349.0,False,,2021-09-16T09:00:00Z,False,39.0,5.0
-0.113,2021-09-16,-0.16,0.0,34799.0,False,,2021-09-17T09:00:00Z,False,43.0,6.0
-0.112,2021-09-17,-0.16,-0.1,37916.0,False,,2021-09-20T09:00:00Z,False,41.0,6.0
-0.112,2021-09-20,-0.16,-0.1,35440.0,False,,2021-09-21T09:00:00Z,False,40.0,6.0
-0.112,2021-09-21,-0.16,-0.1,38986.0,False,,2021-09-22T09:00:00Z,False,37.0,5.0
-0.103,2021-09-22,-0.15,-0.1,45458.0,False,,2021-09-23T09:00:00Z,False,39.0,6.0
-0.103,2021-09-23,-0.16,-0.1,38083.0,False,,2021-09-24T09:00:00Z,False,48.0,6.0
-0.106,2021-09-24,-0.16,-0.1,33974.0,False,,2021-09-27T09:00:00Z,False,51.0,6.0
-0.106,2021-09-27,-0.16,-0.1,35969.0,False,,2021-09-28T09:00:00Z,False,45.0,6.0
-0.107,2021-09-28,-0.16,-0.1,34311.0,False,,2021-09-29T09:00:00Z,False,48.0,6.0
-0.106,2021-09-29,-0.16,-0.1,34384.0,False,,2021-09-30T09:00:00Z,False,45.0,6.0
-0.111,2021-09-30,-0.16,-0.1,39714.0,False,,2021-10-01T09:00:00Z,False,47.0,6.0
-0.109,2021-10-01,-0.19,-0.1,35103.0,False,,2021-10-04T09:00:00Z,False,43.0,6.0
-0.102,2021-10-04,-0.16,0.0,37261.0,False,,2021-10-05T09:00:00Z,False,41.0,6.0
-0.101,2021-10-05,-0.16,0.0,31628.0,False,,2021-10-06T09:00:00Z,False,40.0,6.0
-0.104,2021-10-06,-0.16,0.0,30583.0,False,,2021-10-07T09:00:00Z,False,38.0,6.0
-0.106,2021-10-07,-0.16,0.0,31881.0,False,,2021-10-08T09:00:00Z,False,37.0,6.0
-0.113,2021-10-08,-0.16,0.0,28598.0,False,,2021-10-11T09:00:00Z,False,39.0,6.0
-0.115,2021-10-11,-0.16,0.0,30743.0,False,,2021-10-12T09:00:00Z,False,40.0,6.0
-0.115,2021-10-12,-0.2,0.0,29766.0,False,,2021-10-13T09:00:00Z,False,38.0,6.0
-0.118,2021-10-13,-0.2,0.0,27893.0,False,,2021-10-14T09:00:00Z,False,34.0,6.0
-0.107,2021-10-14,-0.16,0.0,24729.0,False,,2021-10-15T09:00:00Z,False,35.0,6.0
-0.105,2021-10-15,-0.2,0.0,24740.0,False,,2021-10-18T09:00:00Z,False,36.0,5.0
-0.109,2021-10-18,-0.2,0.0,14695.0,False,,2021-10-19T09:00:00Z,False,27.0,4.0
-0.108,2021-10-19,-0.2,0.0,30499.0,False,,2021-10-20T09:00:00Z,False,40.0,5.0
-0.105,2021-10-20,-0.16,-0.07,38920.0,False,,2021-10-21T09:00:00Z,False,43.0,7.0
-0.108,2021-10-21,-0.2,-0.07,37468.0,False,,2021-10-22T09:00:00Z,False,44.0,7.0
-0.109,2021-10-22,-0.2,-0.07,39922.0,False,,2021-10-25T09:00:00Z,False,53.0,6.0
-0.11,2021-10-25,-0.2,-0.07,45014.0,False,,2021-10-26T09:00:00Z,False,58.0,7.0
-0.108,2021-10-26,-0.16,-0.07,41876.0,False,,2021-10-27T09:00:00Z,False,54.0,7.0
-0.11,2021-10-27,-0.16,-0.07,41728.0,False,,2021-10-28T09:00:00Z,False,48.0,7.0
-0.109,2021-10-28,-0.16,-0.07,40087.0,False,,2021-10-29T09:00:00Z,False,49.0,7.0
-0.099,2021-10-29,-0.16,0.0,39178.0,False,,2021-11-01T10:00:00Z,False,46.0,6.0
-0.103,2021-11-01,-0.16,0.0,34385.0,False,,2021-11-02T10:00:00Z,False,39.0,6.0
-0.111,2021-11-02,-0.2,-0.07,34015.0,False,,2021-11-03T10:00:00Z,False,43.0,7.0
-0.115,2021-11-03,-0.2,-0.1,33484.0,False,,2021-11-04T10:00:00Z,False,42.0,5.0
-0.119,2021-11-04,-0.2,-0.1,33212.0,False,,2021-11-05T10:00:00Z,False,35.0,5.0
-0.118,2021-11-05,-0.2,-0.1,32997.0,False,,2021-11-08T10:00:00Z,False,39.0,6.0
-0.116,2021-11-08,-0.2,0.0,31427.0,False,,2021-11-09T10:00:00Z,False,36.0,6.0
-0.114,2021-11-09,-0.2,0.0,31850.0,False,,2021-11-10T10:00:00Z,False,34.0,5.0
-0.12,2021-11-10,-0.2,0.0,28073.0,False,,2021-11-11T10:00:00Z,False,32.0,5.0
-0.124,2021-11-11,-0.2,-0.1,32674.0,False,,2021-11-12T10:00:00Z,False,36.0,5.0
-0.115,2021-11-12,-0.2,-0.1,48402.0,False,,2021-11-15T10:00:00Z,False,36.0,5.0
-0.108,2021-11-15,-0.17,-0.1,48305.0,False,,2021-11-16T10:00:00Z,False,38.0,6.0
-0.108,2021-11-16,-0.17,-0.1,52496.0,False,,2021-11-17T10:00:00Z,False,39.0,6.0
-0.108,2021-11-17,-0.17,-0.1,56706.0,False,,2021-11-18T10:00:00Z,False,39.0,6.0
-0.109,2021-11-18,-0.17,-0.1,51809.0,False,,2021-11-19T10:00:00Z,False,42.0,6.0
-0.112,2021-11-19,-0.2,-0.1,37988.0,False,,2021-11-22T10:00:00Z,False,39.0,5.0
-0.125,2021-11-22,-0.2,0.0,22592.0,False,,2021-11-23T10:00:00Z,False,30.0,5.0
-0.12,2021-11-23,-0.2,-0.1,36488.0,False,,2021-11-24T10:00:00Z,False,42.0,5.0
-0.115,2021-11-24,-0.2,-0.1,40406.0,False,,2021-11-25T10:00:00Z,False,49.0,7.0
-0.124,2021-11-25,-0.2,-0.1,44069.0,False,,2021-11-26T10:00:00Z,False,60.0,7.0
-0.11,2021-11-26,-0.2,-0.07,36207.0,False,,2021-11-29T10:00:00Z,False,52.0,6.0
-0.115,2021-11-29,-0.2,-0.1,37937.0,False,,2021-11-30T10:00:00Z,False,46.0,5.0
-0.117,2021-11-30,-0.2,0.0,38928.0,False,,2021-12-01T10:00:00Z,False,39.0,6.0
-0.114,2021-12-01,-0.2,0.0,41847.0,False,,2021-12-02T10:00:00Z,False,39.0,7.0
-0.115,2021-12-02,-0.2,-0.07,37967.0,False,,2021-12-03T10:00:00Z,False,40.0,6.0
-0.111,2021-12-03,-0.2,-0.07,39732.0,False,,2021-12-06T10:00:00Z,False,38.0,6.0
-0.11,2021-12-06,-0.2,0.0,41372.0,False,,2021-12-07T10:00:00Z,False,47.0,7.0
-0.109,2021-12-07,-0.16,-0.1,67315.0,False,,2021-12-08T10:00:00Z,False,45.0,7.0
-0.11,2021-12-08,-0.16,-0.1,60182.0,False,,2021-12-09T10:00:00Z,False,45.0,6.0
-0.107,2021-12-09,-0.16,-0.1,55915.0,False,,2021-12-10T10:00:00Z,False,44.0,6.0
-0.113,2021-12-10,-0.2,-0.1,49263.0,False,,2021-12-13T10:00:00Z,False,43.0,6.0
-0.106,2021-12-13,-0.17,-0.1,51113.0,False,,2021-12-14T10:00:00Z,False,49.0,6.0
-0.106,2021-12-14,-0.17,-0.1,51999.0,False,,2021-12-15T10:00:00Z,False,38.0,5.0
-0.114,2021-12-15,-0.2,-0.1,46906.0,False,,2021-12-16T10:00:00Z,False,41.0,5.0
-0.113,2021-12-16,-0.19,-0.1,39494.0,False,,2021-12-17T10:00:00Z,False,44.0,6.0
-0.111,2021-12-17,-0.2,0.0,39695.0,False,,2021-12-20T10:00:00Z,False,44.0,5.0
-0.117,2021-12-20,-0.2,0.0,39076.0,False,,2021-12-21T10:00:00Z,False,48.0,6.0
-0.122,2021-12-21,-0.2,-0.1,37549.0,False,,2021-12-22T10:00:00Z,False,41.0,5.0
-0.113,2021-12-22,-0.2,-0.1,39559.0,False,,2021-12-23T10:00:00Z,False,51.0,5.0
-0.122,2021-12-23,-0.2,-0.1,31656.0,False,,2021-12-27T10:00:00Z,False,53.0,6.0
-0.126,2021-12-27,-0.2,-0.1,35904.0,False,,2021-12-28T10:00:00Z,False,54.0,6.0
-0.122,2021-12-28,-0.2,-0.1,32587.0,False,,2021-12-29T10:00:00Z,False,50.0,6.0
-0.122,2021-12-29,-0.2,-0.1,29823.0,False,,2021-12-30T10:00:00Z,False,46.0,5.0
-2.97,2021-12-30,-11.25,-1.0,25019.0,False,,2022-01-03T10:00:00Z,False,35.0,4.0
-0.116,2022-01-03,-0.2,-0.1,24336.0,False,,2022-01-04T10:00:00Z,False,35.0,6.0
-0.125,2022-01-04,-0.2,-0.1,26716.0,False,,2022-01-05T10:00:00Z,False,37.0,4.0
-0.125,2022-01-05,-0.2,-0.1,31372.0,False,,2022-01-07T10:00:00Z,False,40.0,6.0
-0.118,2022-01-07,-0.2,-0.1,32892.0,False,,2022-01-10T10:00:00Z,False,38.0,5.0
-0.112,2022-01-10,-0.2,0.0,35020.0,False,,2022-01-11T10:00:00Z,False,41.0,5.0
-0.112,2022-01-11,-0.2,0.0,35629.0,False,,2022-01-12T10:00:00Z,False,40.0,5.0
-0.112,2022-01-12,-0.2,0.0,34976.0,False,,2022-01-13T10:00:00Z,False,40.0,6.0
-0.106,2022-01-13,-0.2,0.0,32059.0,False,,2022-01-14T10:00:00Z,False,42.0,5.0
-0.113,2022-01-14,-0.2,0.0,36421.0,False,,2022-01-17T10:00:00Z,False,39.0,4.0
-0.111,2022-01-17,-0.2,0.0,39753.0,False,,2022-01-18T10:00:00Z,False,42.0,4.0
-0.105,2022-01-18,-0.2,0.0,40712.0,False,,2022-01-19T10:00:00Z,False,45.0,5.0
-0.109,2022-01-19,-0.2,0.0,41088.0,False,,2022-01-20T10:00:00Z,False,39.0,5.0
-0.11,2022-01-20,-0.2,0.0,41278.0,False,,2022-01-21T10:00:00Z,False,42.0,4.0
-0.113,2022-01-21,-0.2,0.0,39011.0,False,,2022-01-24T10:00:00Z,False,45.0,4.0
-0.112,2022-01-24,-0.2,0.0,42328.0,False,,2022-01-25T10:00:00Z,False,54.0,4.0
-0.115,2022-01-25,-0.2,-0.1,42963.0,False,,2022-01-26T10:00:00Z,False,56.0,5.0
-0.112,2022-01-26,-0.2,0.0,38887.0,False,,2022-01-27T10:00:00Z,False,52.0,4.0
-0.113,2022-01-27,-0.2,-0.1,29932.0,False,,2022-01-28T10:00:00Z,False,48.0,5.0
-0.122,2022-01-28,-0.2,-0.1,32219.0,False,,2022-01-31T10:00:00Z,False,44.0,4.0
-0.121,2022-01-31,-0.2,-0.1,32662.0,False,,2022-02-01T10:00:00Z,False,40.0,5.0
-0.132,2022-02-01,-0.2,-0.1,33570.0,False,,2022-02-02T10:00:00Z,False,39.0,5.0
-0.119,2022-02-02,-0.2,-0.1,29952.0,False,,2022-02-03T10:00:00Z,False,37.0,5.0
-0.122,2022-02-03,-0.2,-0.1,30684.0,False,,2022-02-04T10:00:00Z,False,41.0,5.0
-0.11,2022-02-04,-0.2,-0.07,32452.0,False,,2022-02-07T10:00:00Z,False,41.0,6.0
-0.114,2022-02-07,-0.2,-0.07,32644.0,False,,2022-02-08T10:00:00Z,False,36.0,6.0
-0.122,2022-02-08,-0.2,-0.1,31578.0,False,,2022-02-09T10:00:00Z,False,39.0,6.0
-0.122,2022-02-09,-0.2,-0.1,30347.0,False,,2022-02-10T10:00:00Z,False,39.0,6.0
-0.122,2022-02-10,-0.2,0.0,27756.0,False,,2022-02-11T10:00:00Z,False,37.0,5.0
-0.113,2022-02-11,-0.2,0.0,29332.0,False,,2022-02-14T10:00:00Z,False,36.0,5.0
-0.1,2022-02-14,-0.15,-0.1,61380.0,False,,2022-02-15T10:00:00Z,False,43.0,5.0
-0.1,2022-02-15,-0.15,-0.1,63916.0,False,,2022-02-16T10:00:00Z,False,39.0,5.0
-0.1,2022-02-16,-0.1,-0.1,60931.0,False,,2022-02-17T10:00:00Z,False,38.0,6.0
-0.1,2022-02-17,-0.1,-0.1,64711.0,False,,2022-02-18T10:00:00Z,False,40.0,5.0
-0.103,2022-02-18,-0.16,-0.1,64183.0,False,,2022-02-21T10:00:00Z,False,42.0,5.0
-0.104,2022-02-21,-0.17,-0.1,61173.0,False,,2022-02-22T10:00:00Z,False,41.0,5.0
-0.1,2022-02-22,-0.1,-0.1,61558.0,False,,2022-02-23T10:00:00Z,False,37.0,5.0
-0.098,2022-02-23,-0.2,0.0,38496.0,False,,2022-02-24T10:00:00Z,False,40.0,5.0
-0.093,2022-02-24,-0.1,0.0,39089.0,False,,2022-02-25T10:00:00Z,False,48.0,5.0
-0.094,2022-02-25,-0.15,0.0,40863.0,False,,2022-02-28T10:00:00Z,False,51.0,6.0
-0.101,2022-02-28,-0.17,0.0,40139.0,False,,2022-03-01T10:00:00Z,False,48.0,5.0
-0.102,2022-03-01,-0.17,0.0,37349.0,False,,2022-03-02T10:00:00Z,False,38.0,6.0
-0.098,2022-03-02,-0.17,0.0,33758.0,False,,2022-03-03T10:00:00Z,False,33.0,5.0
-0.096,2022-03-03,-0.15,0.0,33430.0,False,,2022-03-04T10:00:00Z,False,39.0,5.0
-0.089,2022-03-04,-0.17,0.0,47156.0,False,,2022-03-07T10:00:00Z,False,38.0,5.0
-0.109,2022-03-07,-0.2,0.0,40647.0,False,,2022-03-08T10:00:00Z,False,39.0,6.0
-0.106,2022-03-08,-0.2,0.0,42599.0,False,,2022-03-09T10:00:00Z,False,42.0,6.0
-0.095,2022-03-09,-0.15,0.0,34712.0,False,,2022-03-10T10:00:00Z,False,39.0,5.0
-0.094,2022-03-10,-0.15,0.0,31982.0,False,,2022-03-11T10:00:00Z,False,39.0,6.0
-0.1,2022-03-11,-0.1,-0.1,58882.0,False,,2022-03-14T10:00:00Z,False,37.0,6.0
-0.1,2022-03-14,-0.1,-0.1,88020.0,False,,2022-03-15T10:00:00Z,False,37.0,5.0
-0.1,2022-03-15,-0.1,-0.1,91707.0,False,,2022-03-16T10:00:00Z,False,38.0,7.0
-0.101,2022-03-16,-0.11,-0.1,59262.0,False,,2022-03-17T10:00:00Z,False,38.0,6.0
-0.1,2022-03-17,-0.11,-0.1,59490.0,False,,2022-03-18T10:00:00Z,False,39.0,6.0
-0.101,2022-03-18,-0.2,-0.1,49551.0,False,,2022-03-21T10:00:00Z,False,38.0,5.0
-0.101,2022-03-21,-0.11,-0.1,44647.0,False,,2022-03-22T10:00:00Z,False,38.0,6.0
-0.105,2022-03-22,-0.17,-0.1,52259.0,False,,2022-03-23T10:00:00Z,False,43.0,5.0
-0.109,2022-03-23,-0.25,-0.1,35981.0,False,,2022-03-24T10:00:00Z,False,38.0,6.0
-0.1,2022-03-24,-0.12,-0.07,42912.0,False,,2022-03-25T10:00:00Z,False,56.0,7.0
-0.1,2022-03-25,-0.12,-0.07,42054.0,False,,2022-03-28T09:00:00Z,False,53.0,6.0
-0.107,2022-03-28,-0.15,-0.1,45811.0,False,,2022-03-29T09:00:00Z,False,49.0,4.0
-0.107,2022-03-29,-0.15,-0.1,39576.0,False,,2022-03-30T09:00:00Z,False,47.0,4.0
-0.108,2022-03-30,-0.16,-0.1,35005.0,False,,2022-03-31T09:00:00Z,False,45.0,5.0
-0.106,2022-03-31,-0.2,-0.1,38552.0,False,,2022-04-01T09:00:00Z,False,46.0,5.0
-0.108,2022-04-01,-0.17,-0.1,36345.0,False,,2022-04-04T09:00:00Z,False,38.0,5.0
-0.106,2022-04-04,-0.16,-0.1,36380.0,False,,2022-04-05T09:00:00Z,False,43.0,5.0
-0.11,2022-04-05,-0.2,0.0,35742.0,False,,2022-04-06T09:00:00Z,False,40.0,6.0
-0.118,2022-04-06,-0.2,-0.07,39728.0,False,,2022-04-07T09:00:00Z,False,43.0,6.0
-0.106,2022-04-07,-0.2,-0.07,39811.0,False,,2022-04-08T09:00:00Z,False,38.0,5.0
-0.108,2022-04-08,-0.2,-0.07,38096.0,False,,2022-04-11T09:00:00Z,False,35.0,5.0
-0.11,2022-04-11,-0.2,-0.1,38863.0,False,,2022-04-12T09:00:00Z,False,39.0,6.0
-0.106,2022-04-12,-0.15,-0.1,44534.0,False,,2022-04-13T09:00:00Z,False,41.0,5.0
-0.115,2022-04-13,-0.2,-0.1,31702.0,False,,2022-04-14T09:00:00Z,False,37.0,5.0
-0.109,2022-04-14,-0.2,-0.1,31674.0,False,,2022-04-19T09:00:00Z,False,38.0,4.0
-0.106,2022-04-19,-0.18,-0.07,45000.0,False,,2022-04-20T09:00:00Z,False,41.0,6.0
-0.103,2022-04-20,-0.15,-0.1,47629.0,False,,2022-04-21T09:00:00Z,False,39.0,6.0
-0.1,2022-04-21,-0.1,-0.1,46943.0,False,,2022-04-22T09:00:00Z,False,39.0,6.0
-0.101,2022-04-22,-0.2,-0.07,38558.0,False,,2022-04-25T09:00:00Z,False,53.0,5.0
-0.104,2022-04-25,-0.18,-0.07,40753.0,False,,2022-04-26T09:00:00Z,False,54.0,5.0
-0.108,2022-04-26,-0.17,-0.07,43559.0,False,,2022-04-27T09:00:00Z,False,56.0,6.0
-0.106,2022-04-27,-0.2,-0.1,38264.0,False,,2022-04-28T09:00:00Z,False,47.0,5.0
-0.104,2022-04-28,-0.15,-0.1,36107.0,False,,2022-04-29T09:00:00Z,False,44.0,4.0
-0.106,2022-04-29,-0.15,-0.1,35275.0,False,,2022-05-02T09:00:00Z,False,46.0,6.0
-0.105,2022-05-02,-0.2,-0.1,49527.0,False,,2022-05-03T09:00:00Z,False,47.0,6.0
-0.109,2022-05-03,-0.2,-0.1,44310.0,False,,2022-05-04T09:00:00Z,False,46.0,6.0
0.14,2022-05-04,0.1,0.15,44865.0,False,,2022-05-05T09:00:00Z,False,46.0,6.0
0.141,2022-05-05,0.1,0.15,50133.0,False,,2022-05-06T09:00:00Z,False,46.0,7.0
0.143,2022-05-06,0.1,0.15,58187.0,False,,2022-05-09T09:00:00Z,False,45.0,6.0
0.14,2022-05-09,0.1,0.15,51490.0,False,,2022-05-10T09:00:00Z,False,56.0,7.0
0.145,2022-05-10,0.1,0.15,62409.0,False,,2022-05-11T09:00:00Z,False,56.0,5.0
0.148,2022-05-11,0.1,0.15,77409.0,False,,2022-05-12T09:00:00Z,False,55.0,5.0
0.149,2022-05-12,0.1,0.15,83315.0,False,,2022-05-13T09:00:00Z,False,50.0,6.0
0.15,2022-05-13,0.15,0.15,76747.0,False,,2022-05-16T09:00:00Z,False,45.0,5.0
0.149,2022-05-16,0.13,0.15,78378.0,False,,2022-05-17T09:00:00Z,False,48.0,5.0
0.149,2022-05-17,0.11,0.15,91146.0,False,,2022-05-18T09:00:00Z,False,51.0,6.0
0.149,2022-05-18,0.13,0.15,81475.0,False,,2022-05-19T09:00:00Z,False,47.0,5.0
0.15,2022-05-19,0.15,0.15,79703.0,False,,2022-05-20T09:00:00Z,False,47.0,7.0
0.149,2022-05-20,0.13,0.15,82199.0,False,,2022-05-23T09:00:00Z,False,49.0,6.0
0.15,2022-05-23,0.13,0.15,49082.0,False,,2022-05-24T09:00:00Z,False,50.0,6.0
0.143,2022-05-24,0.1,0.15,49522.0,False,,2022-05-25T09:00:00Z,False,66.0,7.0
0.145,2022-05-25,0.1,0.15,47006.0,False,,2022-05-27T09:00:00Z,False,61.0,5.0
0.146,2022-05-27,0.1,0.15,67352.0,False,,2022-05-30T09:00:00Z,False,63.0,6.0
0.147,2022-05-30,0.1,0.15,66086.0,False,,2022-05-31T09:00:00Z,False,61.0,6.0
0.145,2022-05-31,0.1,0.15,68406.0,False,,2022-06-01T09:00:00Z,False,54.0,4.0
0.144,2022-06-01,0.1,0.15,53901.0,False,,2022-06-02T09:00:00Z,False,55.0,7.0
0.145,2022-06-02,0.1,0.15,51145.0,False,,2022-06-03T09:00:00Z,False,48.0,6.0
0.143,2022-06-03,0.1,0.15,54012.0,False,,2022-06-07T09:00:00Z,False,53.0,7.0
0.146,2022-06-07,0.1,0.15,54130.0,False,,2022-06-08T09:00:00Z,False,52.0,6.0
0.148,2022-06-08,0.1,0.15,49146.0,False,,2022-06-09T09:00:00Z,False,51.0,5.0
0.147,2022-06-09,0.1,0.15,46362.0,False,,2022-06-10T09:00:00Z,False,46.0,5.0
0.144,2022-06-10,0.1,0.15,50560.0,False,,2022-06-13T09:00:00Z,False,54.0,5.0
0.144,2022-06-13,0.1,0.15,58229.0,False,,2022-06-14T09:00:00Z,False,51.0,5.0
0.148,2022-06-14,0.13,0.15,53887.0,False,,2022-06-15T09:00:00Z,False,51.0,4.0
0.146,2022-06-15,0.1,0.15,64813.0,False,,2022-06-16T09:00:00Z,False,49.0,4.0
0.143,2022-06-16,0.1,0.15,61445.0,False,,2022-06-17T09:00:00Z,False,45.0,5.0
0.145,2022-06-17,0.13,0.15,66606.0,False,,2022-06-20T09:00:00Z,False,51.0,6.0
0.145,2022-06-20,0.1,0.15,70183.0,False,,2022-06-21T09:00:00Z,False,55.0,7.0
0.145,2022-06-21,0.13,0.15,69545.0,False,,2022-06-22T09:00:00Z,False,52.0,6.0
0.146,2022-06-22,0.1,0.15,67412.0,False,,2022-06-23T09:00:00Z,False,61.0,5.0
0.148,2022-06-23,0.1,0.15,64770.0,False,,2022-06-27T09:00:00Z,False,70.0,4.0
0.147,2022-06-27,0.1,0.15,56836.0,False,,2022-06-28T09:00:00Z,False,64.0,4.0
0.145,2022-06-28,0.1,0.15,54407.0,False,,2022-06-29T09:00:00Z,False,61.0,4.0
0.145,2022-06-29,0.1,0.15,57565.0,False,,2022-06-30T09:00:00Z,False,60.0,6.0
0.149,2022-06-30,0.12,0.15,52122.0,False,,2022-07-01T09:00:00Z,False,59.0,5.0
0.143,2022-07-01,0.1,0.15,60120.0,False,,2022-07-04T09:00:00Z,False,56.0,6.0
0.142,2022-07-04,0.1,0.15,57315.0,False,,2022-07-05T09:00:00Z,False,60.0,5.0
0.147,2022-07-05,0.1,0.15,51061.0,False,,2022-07-06T09:00:00Z,False,47.0,4.0
0.643,2022-07-06,0.6,0.65,52531.0,False,,2022-07-07T09:00:00Z,False,48.0,4.0
0.645,2022-07-07,0.6,0.65,51952.0,False,,2022-07-08T09:00:00Z,False,51.0,5.0
0.645,2022-07-08,0.6,0.65,50448.0,False,,2022-07-11T09:00:00Z,False,56.0,4.0
0.638,2022-07-11,0.6,0.65,58359.0,False,,2022-07-12T09:00:00Z,False,57.0,4.0
0.651,2022-07-12,0.65,0.75,48046.0,False,,2022-07-13T09:00:00Z,False,29.0,3.0
0.641,2022-07-13,0.6,0.65,50445.0,False,,2022-07-14T09:00:00Z,False,51.0,5.0
0.644,2022-07-14,0.6,0.7,55574.0,False,,2022-07-15T09:00:00Z,False,55.0,6.0
0.656,2022-07-15,0.6,0.7,61809.0,False,,2022-07-18T09:00:00Z,False,54.0,5.0
0.649,2022-07-18,0.6,0.7,53739.0,False,,2022-07-19T09:00:00Z,False,55.0,5.0
0.642,2022-07-19,0.6,0.65,53613.0,False,,2022-07-20T09:00:00Z,False,60.0,6.0
0.642,2022-07-20,0.6,0.65,55416.0,False,,2022-07-21T09:00:00Z,False,58.0,6.0
0.644,2022-07-21,0.6,0.65,55776.0,False,,2022-07-22T09:00:00Z,False,60.0,6.0
0.648,2022-07-22,0.6,0.7,65292.0,False,,2022-07-25T09:00:00Z,False,72.0,6.0
0.653,2022-07-25,0.6,0.7,70411.0,False,,2022-07-26T09:00:00Z,False,71.0,6.0
0.645,2022-07-26,0.6,0.65,57685.0,False,,2022-07-27T09:00:00Z,False,64.0,4.0
0.643,2022-07-27,0.6,0.65,59161.0,False,,2022-07-28T09:00:00Z,False,61.0,4.0
0.645,2022-07-28,0.6,0.7,54098.0,False,,2022-07-29T09:00:00Z,False,58.0,4.0
0.654,2022-07-29,0.6,0.7,59106.0,False,,2022-08-01T09:00:00Z,False,61.0,4.0
0.648,2022-08-01,0.6,0.7,52282.0,False,,2022-08-02T09:00:00Z,False,57.0,4.0
0.648,2022-08-02,0.6,0.7,52437.0,False,,2022-08-03T09:00:00Z,False,52.0,5.0
0.649,2022-08-03,0.6,0.7,54312.0,False,,2022-08-04T09:00:00Z,False,55.0,5.0
0.651,2022-08-04,0.6,0.7,50481.0,False,,2022-08-05T09:00:00Z,False,48.0,4.0
0.656,2022-08-05,0.6,0.7,56748.0,False,,2022-08-08T09:00:00Z,False,52.0,4.0
0.647,2022-08-08,0.6,0.7,46246.0,False,,2022-08-09T09:00:00Z,False,48.0,4.0
0.648,2022-08-09,0.6,0.7,46349.0,False,,2022-08-10T09:00:00Z,False,48.0,6.0
0.647,2022-08-10,0.6,0.7,44247.0,False,,2022-08-11T09:00:00Z,False,52.0,6.0
0.647,2022-08-11,0.6,0.7,43762.0,False,,2022-08-12T09:00:00Z,False,52.0,6.0
0.642,2022-08-12,0.6,0.7,56248.0,False,,2022-08-15T09:00:00Z,False,50.0,5.0
0.645,2022-08-15,0.6,0.7,51119.0,False,,2022-08-16T09:00:00Z,False,50.0,5.0
0.644,2022-08-16,0.6,0.7,57547.0,False,,2022-08-17T09:00:00Z,False,55.0,5.0
0.646,2022-08-17,0.6,0.65,64743.0,False,,2022-08-18T09:00:00Z,False,59.0,5.0
0.645,2022-08-18,0.6,0.65,68925.0,False,,2022-08-19T09:00:00Z,False,58.0,5.0
0.644,2022-08-19,0.6,0.65,70498.0,False,,2022-08-22T09:00:00Z,False,59.0,6.0
0.642,2022-08-22,0.6,0.65,73954.0,False,,2022-08-23T09:00:00Z,False,58.0,6.0
0.639,2022-08-23,0.6,0.7,54585.0,False,,2022-08-24T09:00:00Z,False,58.0,5.0
0.637,2022-08-24,0.6,0.65,60501.0,False,,2022-08-25T09:00:00Z,False,71.0,6.0
0.639,2022-08-25,0.6,0.7,60185.0,False,,2022-08-26T09:00:00Z,False,71.0,6.0
0.661,2022-08-26,0.6,0.75,69740.0,False,,2022-08-29T09:00:00Z,False,72.0,7.0
0.646,2022-08-29,0.6,0.7,57400.0,False,,2022-08-30T09:00:00Z,False,68.0,7.0
0.638,2022-08-30,0.6,0.65,58151.0,False,,2022-08-31T09:00:00Z,False,59.0,5.0
0.638,2022-08-31,0.6,0.7,59244.0,False,,2022-09-01T09:00:00Z,False,65.0,5.0
0.639,2022-09-01,0.6,0.65,53183.0,False,,2022-09-02T09:00:00Z,False,58.0,5.0
0.637,2022-09-02,0.6,0.65,52811.0,False,,2022-09-05T09:00:00Z,False,57.0,5.0
0.633,2022-09-05,0.6,0.65,58929.0,False,,2022-09-06T09:00:00Z,False,58.0,5.0
0.64,2022-09-06,0.6,0.65,48882.0,False,,2022-09-07T09:00:00Z,False,52.0,5.0
0.641,2022-09-07,0.6,0.65,48363.0,False,,2022-09-08T09:00:00Z,False,54.0,5.0
0.642,2022-09-08,0.6,0.7,48516.0,False,,2022-09-09T09:00:00Z,False,56.0,5.0
